"  SAMPLE"	"  NUMBER"	" TAKEOFF"	"KILOVOLT"	" CURRENT"	"BEAMSIZE"	"    LINE"	"  Si WT%"	"  Na WT%"	"  Al WT%"	"  Nb WT%"	"  Sn WT%"	"   W WT%"	"  Ta WT%"	"  Ti WT%"	"  Mn WT%"	"  Fe WT%"	"  Zr WT%"	"   O WT%"	"   TOTAL"	"    SiO2"	"    Na2O"	"   Al2O3"	"   Nb2O5"	"    SnO2"	"     WO3"	"   Ta2O5"	"    TiO2"	"     MnO"	"     FeO"	"    ZrO2"	"       O"	"   TOTAL"	"  Si AT%"	"  Na AT%"	"  Al AT%"	"  Nb AT%"	"  Sn AT%"	"   W AT%"	"  Ta AT%"	"  Ti AT%"	"  Mn AT%"	"  Fe AT%"	"  Zr AT%"	"   O AT%"	"Si OXMOL%"	"Na OXMOL%"	"Al OXMOL%"	"Nb OXMOL%"	"Sn OXMOL%"	"W OXMOL%"	"Ta OXMOL%"	"Ti OXMOL%"	"Mn OXMOL%"	"Fe OXMOL%"	"Zr OXMOL%"	"O OXMOL%"	"   TOTAL"	" FORMULA"	"   BASIS"	"Si FORMULA"	"Na FORMULA"	"Al FORMULA"	"Nb FORMULA"	"Sn FORMULA"	"W FORMULA"	"Ta FORMULA"	"Ti FORMULA"	"Mn FORMULA"	"Fe FORMULA"	"Zr FORMULA"	"O FORMULA"	"Si CDL99"	"Na CDL99"	"Al CDL99"	"Nb CDL99"	"Sn CDL99"	" W CDL99"	"Ta CDL99"	"Ti CDL99"	"Mn CDL99"	"Fe CDL99"	"Zr CDL99"	"SiO2 CDL99"	"Na2O CDL99"	"Al2O3 CDL99"	"Nb2O5 CDL99"	"SnO2 CDL99"	"WO3 CDL99"	"Ta2O5 CDL99"	"TiO2 CDL99"	"MnO CDL99"	"FeO CDL99"	"ZrO2 CDL99"	"Si %ERR "	"Na %ERR "	"Al %ERR "	"Nb %ERR "	"Sn %ERR "	" W %ERR "	"Ta %ERR "	"Ti %ERR "	"Mn %ERR "	"Fe %ERR "	"Zr %ERR "	"   X-POS"	"   Y-POS"	"   Z-POS"	" RELDIST"	"BEAMCURR"	"Si STD_NUM"	"Na STD_NUM"	"Al STD_NUM"	"Nb STD_NUM"	"Sn STD_NUM"	"W STD_NUM"	"Ta STD_NUM"	"Ti STD_NUM"	"Mn STD_NUM"	"Fe STD_NUM"	"Zr STD_NUM"	"Si STD_NAM"	"Na STD_NAM"	"Al STD_NAM"	"Nb STD_NAM"	"Sn STD_NAM"	"W STD_NAM"	"Ta STD_NAM"	"Ti STD_NAM"	"Mn STD_NAM"	"Fe STD_NAM"	"Zr STD_NAM"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	68	 .000000	 .000000	 .000000	 .123127	 78.6076	 .068570	 .000000	 .000000	 .002394	 .036115	 .004413	 21.2769	 100.119	 .000000	 .000000	 .000000	 .176138	 99.8010	 .086472	 .000000	 .000000	 .003091	 .046462	 .005961	  .00000	 100.119	 .000000	 .000000	 .000000	 .066446	 33.2054	 .018699	 .000000	 .000000	 .002185	 .032422	 .002425	 66.6724	 .000000	 .000000	 .000000	 .099785	 99.7328	 .056164	 .000000	 .000000	 .006563	 .097381	 .007285	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001993	 .996075	 .000561	 .000000	 .000000	 .000066	 .000973	 .000073	 2.00000	 .008573	 .014871	 .004144	 .009437	 .011541	 .027032	 .022722	 .005827	 .009622	 .008955	 .008476	 .018340	 .020045	 .007830	 .013500	 .014652	 .034090	 .027745	 .009720	 .012425	 .011521	 .011450	 -42.580	 -19.552	 -11.080	 5.90462	 .082909	 28.1003	 -20.128	 -12.464	 284.699	 18.0904	 136.091	 30.3349	 13.9977	 13.0650	 99.9925	 80.7400	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	69	 .000000	 .000000	 .000000	 .093275	 78.4760	 .088552	 .000000	 .000000	 .002103	 .023257	 .019824	 21.2354	 99.9384	 .000000	 .000000	 .000000	 .133433	 99.6339	 .111672	 .000000	 .000000	 .002716	 .029919	 .026778	 .000004	 99.9384	 .000000	 .000000	 .000000	 .050437	 33.2161	 .024197	 .000000	 .000000	 .001923	 .020920	 .010917	 66.6755	 .000000	 .000000	 .000000	 .075732	 99.7502	 .072665	 .000000	 .000000	 .005775	 .062825	 .032786	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001513	 .996350	 .000726	 .000000	 .000000	 .000058	 .000628	 .000327	 2.00000	 .008576	 .014871	 .004145	 .009439	 .011543	 .027036	 .022725	 .005828	 .009624	 .008956	 .008479	 .018348	 .020046	 .007831	 .013503	 .014655	 .034094	 .027749	 .009722	 .012427	 .011522	 .011453	 -55.372	 -19.566	 -11.622	 7.64435	 .082985	 21.8385	 -19.040	 -12.144	 324.044	 27.7798	 30.6790	 30.3250	 13.9960	 13.0650	 110.025	 80.7300	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	70	 .000000	 .000000	 .000000	 .072422	 78.4001	 .116155	 .000000	 .000000	 .000000	 .020992	 .016795	 21.2109	 99.8373	 .000000	 .000000	 .000000	 .103602	 99.5375	 .146481	 .000000	 .000000	 .000000	 .027006	 .022687	  .00000	 99.8373	 .000000	 .000000	 .000000	 .039207	 33.2234	 .031777	 .000000	 .000000	 .000000	 .018906	 .009260	 66.6775	 .000000	 .000000	 .000000	 .058865	 99.7611	 .095418	 .000000	 .000000	 .000000	 .056770	 .027807	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001176	 .996539	 .000953	 .000000	 .000000	 .000000	 .000567	 .000278	 2.00000	 .008579	 .014869	 .004145	 .009441	 .011544	 .027035	 .022725	 .005829	 .009623	 .008956	 .008480	 .018353	 .020043	 .007831	 .013505	 .014656	 .034093	 .027748	 .009722	 .012426	 .011522	 .011455	 -35.818	 -17.304	 -9.6017	 9.70759	 .083016	 16.7282	 -33.497	 -13.375	 -86.980	 30.7129	 36.1302	 30.3152	 13.9943	 13.0650	 119.973	 80.7500	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	71	 .000000	 .000000	 .000000	 .073987	 78.5388	 .061953	 .000000	 .000000	 .000953	 .023152	 .000000	 21.2298	 99.9286	 .000000	 .000000	 .000000	 .105841	 99.7136	 .078128	 .000000	 .000000	 .001230	 .029785	 .000000	 .000000	 99.9286	 .000000	 .000000	 .000000	 .040015	 33.2496	 .016932	 .000000	 .000000	 .000871	 .020831	 .000000	 66.6718	 .000000	 .000000	 .000000	 .060068	 99.8239	 .050835	 .000000	 .000000	 .002616	 .062539	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001200	 .997412	 .000508	 .000000	 .000000	 .000026	 .000625	 .000000	 2.00000	 .008575	 .014866	 .004144	 .009436	 .011539	 .027028	 .022719	 .005827	 .009621	 .008954	 .008476	 .018345	 .020039	 .007830	 .013499	 .014650	 .034085	 .027741	 .009720	 .012423	 .011519	 .011450	 -142.47	 -45.729	 -11.997	 9.50837	 .082919	 31.0608	 -14.783	 -13.642	 714.332	 27.8957	 -38.815	 30.3053	 13.9926	 13.0650	 130.027	 80.7700	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	72	 .000000	 .000000	 .000000	 .023130	 78.1502	 .273614	 .000000	 .000000	 .000000	 .025115	 .020078	 21.1657	 99.6578	 .000000	 .000000	 .000000	 .033088	 99.2203	 .345050	 .000000	 .000000	 .000000	 .032311	 .027122	 .000000	 99.6578	 .000000	 .000000	 .000000	 .012550	 33.1925	 .075024	 .000000	 .000000	 .000000	 .022670	 .011096	 66.6862	 .000000	 .000000	 .000000	 .018840	 99.6545	 .225246	 .000000	 .000000	 .000000	 .068064	 .033313	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000376	 .995482	 .002250	 .000000	 .000000	 .000000	 .000680	 .000333	 2.00000	 .008597	 .014879	 .004148	 .009458	 .011562	 .027064	 .022749	 .005836	 .009633	 .008965	 .008497	 .018391	 .020056	 .007838	 .013530	 .014680	 .034129	 .027778	 .009734	 .012439	 .011533	 .011477	 -37.244	 -26.146	 -9.5585	 29.3950	 .083226	 7.29953	 -18.990	 -12.391	 -100.18	 25.7906	 30.3600	 30.2955	 13.9909	 13.0650	 139.973	 80.6400	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	73	 .000000	 .000000	 .000000	 .063154	 78.2065	 .220305	 .000000	 .000000	 .000000	 .030200	 .003531	 21.1799	 99.7036	 .000000	 .000000	 .000000	 .090344	 99.2918	 .277823	 .000000	 .000000	 .000000	 .038852	 .004770	  .00000	 99.7036	 .000000	 .000000	 .000000	 .034243	 33.1928	 .060364	 .000000	 .000000	 .000000	 .027241	 .001950	 66.6834	 .000000	 .000000	 .000000	 .051416	 99.6797	 .181275	 .000000	 .000000	 .000000	 .081805	 .005856	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001027	 .995534	 .001810	 .000000	 .000000	 .000000	 .000817	 .000058	 2.00000	 .008590	 .014872	 .004147	 .009452	 .011556	 .027054	 .022741	 .005833	 .009630	 .008962	 .008492	 .018376	 .020047	 .007836	 .013522	 .014672	 .034118	 .027768	 .009730	 .012434	 .011529	 .011470	 -22.082	 -16.469	 -12.601	 11.0742	 .083176	 8.98351	 -11.370	 -10.919	 -50.956	 21.5378	 170.242	 30.2856	 13.9892	 13.0650	 150.010	 80.6700	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	74	 .000000	 .000000	 .000000	 .084075	 77.9663	 .145000	 .000000	 .000000	 .000000	 .039382	 .007086	 21.1083	 99.3502	 .000000	 .000000	 .000000	 .120272	 98.9868	 .182858	 .000000	 .000000	 .000000	 .050664	 .009572	  .00000	 99.3502	 .000000	 .000000	 .000000	 .045736	 33.1991	 .039860	 .000000	 .000000	 .000000	 .035639	 .003926	 66.6757	 .000000	 .000000	 .000000	 .068669	 99.6928	 .119695	 .000000	 .000000	 .000000	 .107020	 .011789	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001372	 .995840	 .001196	 .000000	 .000000	 .000000	 .001069	 .000118	 2.00000	 .008582	 .014865	 .004146	 .009445	 .011549	 .027044	 .022732	 .005830	 .009625	 .008958	 .008485	 .018359	 .020037	 .007833	 .013512	 .014663	 .034104	 .027757	 .009725	 .012429	 .011525	 .011462	 -26.934	 -45.081	 -10.713	 8.43343	 .083283	 13.4715	 -45.154	 -10.721	 -55.139	 16.6429	 85.0187	 30.2758	 13.9874	 13.0650	 159.972	 80.7000	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	75	 .000000	 .000000	 .000000	 .097834	 78.3065	 .333960	 .000000	 .000000	 .000000	 .105300	 .024036	 21.2801	 100.148	 .000000	 .000000	 .000000	 .139955	 99.4187	 .421151	 .000000	 .000000	 .000000	 .135469	 .032468	  .00000	 100.148	 .000000	 .000000	 .000000	 .052790	 33.0741	 .091062	 .000000	 .000000	 .000000	 .094522	 .013209	 66.6743	 .000000	 .000000	 .000000	 .079266	 99.3237	 .273464	 .000000	 .000000	 .000000	 .283857	 .039669	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001584	 .992109	 .002732	 .000000	 .000000	 .000000	 .002835	 .000396	 2.00000	 .008584	 .014853	 .004143	 .009452	 .011555	 .027043	 .022731	 .005829	 .009623	 .008956	 .008492	 .018365	 .020022	 .007829	 .013522	 .014671	 .034103	 .027756	 .009723	 .012426	 .011522	 .011471	 -33.588	 -16.268	 -11.723	 7.31969	 .083107	 6.03455	 -27.002	 -11.016	 -106.68	 6.56795	 25.4246	 30.2659	 13.9857	 13.0650	 170.029	 80.7600	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	76	 .000000	 .000000	 .000000	 .072793	 78.4444	 .000000	 .000000	 .000000	 .000000	 .014874	 .000000	 21.1850	 99.7170	 .000000	 .000000	 .000000	 .104134	 99.5937	 .000000	 .000000	 .000000	 .000000	 .019135	 .000000	  .00000	 99.7170	 .000000	 .000000	 .000000	 .039451	 33.2784	 .000000	 .000000	 .000000	 .000000	 .013410	 .000000	 66.6688	 .000000	 .000000	 .000000	 .059216	 99.9005	 .000000	 .000000	 .000000	 .000000	 .040257	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001184	 .998320	 .000000	 .000000	 .000000	 .000000	 .000402	 .000000	 2.00000	 .008569	 .014851	 .004143	 .009430	 .011532	 .027016	 .022708	 .005825	 .009616	 .008950	 .008471	 .018333	 .020019	 .007827	 .013490	 .014641	 .034069	 .027728	 .009716	 .012416	 .011514	 .011443	 -69.558	 -19.870	 -10.714	 9.65013	 .082934	 -83.626	 -544.62	 -12.461	 -264.90	 43.0812	 -109.50	 30.2561	 13.9840	 13.0650	 179.974	 80.8200	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	77	 .000000	 .000000	 .000000	 .006861	 78.7442	 .000000	 .067827	 .000000	 .000000	 .006974	 .001581	 21.2507	 100.078	 .000000	 .000000	 .000000	 .009815	 99.9744	 .000000	 .082821	 .000000	 .000000	 .008972	 .002136	 -.00001	 100.078	 .000000	 .000000	 .000000	 .003707	 33.3020	 .000000	 .018816	 .000000	 .000000	 .006269	 .000870	 66.6683	 .000000	 .000000	 .000000	 .005562	 99.9448	 .000000	 .028234	 .000000	 .000000	 .018813	 .002611	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000111	 .999035	 .000000	 .000564	 .000000	 .000000	 .000188	 .000026	 2.00000	 .008581	 .014854	 .004144	 .009436	 .011536	 .027022	 .022714	 .005827	 .009618	 .008952	 .008477	 .018357	 .020023	 .007830	 .013498	 .014647	 .034077	 .027735	 .009720	 .012419	 .011517	 .011450	 -35.853	 -17.407	 -10.862	 97.6663	 .082772	 -43.777	 23.8853	 -16.390	 -76.146	 91.2369	 378.996	 30.2462	 13.9823	 13.0650	 190.010	 80.8200	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	78	 .000000	 .000000	 .000000	 .028781	 78.6870	 .000000	 .000000	 .000000	 .000000	 .002909	 .003507	 21.2293	 99.9514	 .000000	 .000000	 .000000	 .041172	 99.9018	 .000000	 .000000	 .000000	 .000000	 .003743	 .004737	 .000000	 99.9514	 .000000	 .000000	 .000000	 .015566	 33.3115	 .000000	 .000000	 .000000	 .000000	 .002618	 .001932	 66.6684	 .000000	 .000000	 .000000	 .023355	 99.9630	 .000000	 .000000	 .000000	 .000000	 .007855	 .005797	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000467	 .999319	 .000000	 .000000	 .000000	 .000000	 .000079	 .000058	 2.00000	 .008572	 .014849	 .004143	 .009431	 .011532	 .027016	 .022708	 .005825	 .009616	 .008950	 .008472	 .018339	 .020016	 .007828	 .013491	 .014641	 .034069	 .027728	 .009717	 .012416	 .011514	 .011444	 -51.300	 -47.105	 -10.876	 23.6544	 .082791	 -48.192	 -40.734	 -13.339	 -3758.4	 217.844	 171.029	 30.2364	 13.9806	 13.0650	 199.955	 80.8300	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	79	 .000000	 .000000	 .000000	 .056986	 78.5804	 .000000	 .037072	 .000000	 .000000	 .018080	 .006389	 21.2262	 99.9251	 .000000	 .000000	 .000000	 .081521	 99.7664	 .000000	 .045267	 .000000	 .000000	 .023260	 .008630	 .000002	 99.9251	 .000000	 .000000	 .000000	 .030824	 33.2710	 .000000	 .010296	 .000000	 .000000	 .016269	 .003520	 66.6681	 .000000	 .000000	 .000000	 .046267	 99.8789	 .000000	 .015454	 .000000	 .000000	 .048839	 .010566	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000925	 .998108	 .000000	 .000309	 .000000	 .000000	 .000488	 .000106	 2.00000	 .008573	 .014844	 .004142	 .009432	 .011533	 .027015	 .022707	 .005825	 .009615	 .008949	 .008473	 .018340	 .020009	 .007827	 .013492	 .014642	 .034068	 .027727	 .009716	 .012415	 .011513	 .011445	 -36.727	 -21.815	 -10.368	 12.1933	 .082856	 -52.586	 43.4258	 -28.210	 -1320.1	 35.5410	 94.1122	 30.2265	 13.9789	 13.0650	 210.012	 80.8400	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	80	 .000000	 .000000	 .000000	 .066345	 78.5184	 .000000	 .000000	 .000000	 .000000	 .012383	 .006149	 21.2036	 99.8068	 .000000	 .000000	 .000000	 .094909	 99.6877	 .000000	 .000000	 .000000	 .000000	 .015930	 .008306	 .000000	 99.8068	 .000000	 .000000	 .000000	 .035925	 33.2806	 .000000	 .000000	 .000000	 .000000	 .011154	 .003391	 66.6689	 .000000	 .000000	 .000000	 .053920	 99.9024	 .000000	 .000000	 .000000	 .000000	 .033484	 .010179	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001078	 .998384	 .000000	 .000000	 .000000	 .000000	 .000335	 .000102	 2.00000	 .008568	 .014840	 .004142	 .009429	 .011530	 .027011	 .022704	 .005824	 .009613	 .008948	 .008470	 .018330	 .020004	 .007826	 .013488	 .014639	 .034063	 .027722	 .009715	 .012413	 .011512	 .011442	 -43.576	 -46.264	 -9.9072	 10.5392	 .082880	 -34.284	 -56.418	 -12.080	 -46.275	 51.6195	 97.7377	 30.2167	 13.9772	 13.0650	 219.958	 80.8500	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	81	 .000000	 .000000	 .000000	 .059158	 78.4392	 .000000	 .000000	 .000000	 .000000	 .011398	 .008402	 21.1797	 99.6978	 .000000	 .000000	 .000000	 .084628	 99.5872	 .000000	 .000000	 .000000	 .000000	 .014663	 .011349	  .00000	 99.6978	 .000000	 .000000	 .000000	 .032069	 33.2844	 .000000	 .000000	 .000000	 .000000	 .010279	 .004639	 66.6686	 .000000	 .000000	 .000000	 .048130	 99.9071	 .000000	 .000000	 .000000	 .000000	 .030853	 .013924	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000962	 .998504	 .000000	 .000000	 .000000	 .000000	 .000308	 .000139	 2.00000	 .008568	 .014838	 .004142	 .009428	 .011529	 .027009	 .022702	 .005824	 .009613	 .008947	 .008470	 .018329	 .020001	 .007825	 .013488	 .014638	 .034060	 .027721	 .009714	 .012412	 .011511	 .011442	 -55.732	 -19.360	 -11.923	 11.7598	 .082916	 -31.763	 -115.81	 -15.816	 -386.71	 56.0265	 71.6596	 30.2068	 13.9754	 13.0650	 230.010	 80.8600	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	82	 .000000	 .000000	 .000000	 .064914	 78.7264	 .000000	 .000000	 .000000	 .000000	 .013447	 .000000	 21.2572	 100.062	 .000000	 .000000	 .000000	 .092863	 99.9519	 .000000	 .000000	 .000000	 .000000	 .017300	 .000000	 .000000	 100.062	 .000000	 .000000	 .000000	 .035061	 33.2844	 .000000	 .000000	 .000000	 .000000	 .012083	 .000000	 66.6685	 .000000	 .000000	 .000000	 .052623	 99.9111	 .000000	 .000000	 .000000	 .000000	 .036269	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001052	 .998504	 .000000	 .000000	 .000000	 .000000	 .000362	 .000000	 2.00000	 .008568	 .014835	 .004141	 .009428	 .011529	 .027008	 .022701	 .005823	 .009612	 .008947	 .008470	 .018329	 .019997	 .007825	 .013487	 .014637	 .034059	 .027719	 .009714	 .012411	 .011510	 .011441	 -33.648	 -58.398	 -10.329	 10.7598	 .082757	 -52.370	 -30.875	 -28.341	 -42.448	 47.5730	 -55.771	 30.1970	 13.9737	 13.0650	 239.956	 80.8700	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	83	 .000000	 .000000	 .000000	 .046840	 78.6953	 .000000	 .000000	 .000000	 .000000	 .013661	 .002165	 21.2419	 99.9998	 .000000	 .000000	 .000000	 .067007	 99.9123	 .000000	 .000000	 .000000	 .000000	 .017575	 .002924	  .00000	 99.9998	 .000000	 .000000	 .000000	 .025317	 33.2944	 .000000	 .000000	 .000000	 .000000	 .012283	 .001192	 66.6668	 .000000	 .000000	 .000000	 .037990	 99.9216	 .000000	 .000000	 .000000	 .000000	 .036864	 .003577	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000760	 .998831	 .000000	 .000000	 .000000	 .000000	 .000369	 .000036	 2.00000	 .008568	 .014834	 .004142	 .009428	 .011529	 .027008	 .022701	 .005824	 .009612	 .008947	 .008471	 .018331	 .019996	 .007825	 .013488	 .014637	 .034059	 .027719	 .009714	 .012411	 .011510	 .011442	 -44.065	 -16.710	 -11.334	 14.7227	 .082771	 -45.616	 -32.236	 -31.709	 -154.60	 46.8380	 276.705	 30.1871	 13.9720	 13.0655	 250.010	 80.8700	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	84	 .000000	 .000000	 .000000	 .061270	 78.6352	 .000000	 .000000	 .000000	 .000000	 .024347	 .002022	 21.2349	 99.9577	 .000000	 .000000	 .000000	 .087650	 99.8360	 .000000	 .000000	 .000000	 .000000	 .031322	 .002732	  .00000	 99.9577	 .000000	 .000000	 .000000	 .033126	 33.2790	 .000000	 .000000	 .000000	 .000000	 .021898	 .001114	 66.6649	 .000000	 .000000	 .000000	 .049712	 99.8812	 .000000	 .000000	 .000000	 .000000	 .065724	 .003342	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000994	 .998396	 .000000	 .000000	 .000000	 .000000	 .000657	 .000033	 2.00000	 .008567	 .014830	 .004141	 .009427	 .011528	 .027005	 .022699	 .005823	 .009610	 .008946	 .008470	 .018327	 .019990	 .007824	 .013486	 .014636	 .034056	 .027717	 .009713	 .012409	 .011509	 .011441	 -65.561	 -16.689	 -12.822	 11.3700	 .082801	 -44.583	 -106.51	 -118.99	 -27.832	 26.5310	 296.153	 30.1772	 13.9703	 13.0655	 260.046	 80.8800	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector"	2	 40.0000	 20.0000	 80.0000	 .000000	85	 .000000	 .000000	 .000000	 .161597	 78.2806	 .000000	 .000000	 .022890	 .000000	 .050995	 .000000	 21.2047	 99.7208	 .000000	 .000000	 .000000	 .231171	 99.3859	 .000000	 .000000	 .038182	 .000000	 .065605	 .000000	 .000002	 99.7208	 .000000	 .000000	 .000000	 .087494	 33.1766	 .000000	 .000000	 .024038	 .000000	 .045933	 .000000	 66.6659	 .000000	 .000000	 .000000	 .131411	 99.6584	 .000000	 .000000	 .072209	 .000000	 .137976	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .002625	 .995309	 .000000	 .000000	 .000721	 .000000	 .001378	 .000000	 2.00000	 .008555	 .014816	 .004138	 .009423	 .011525	 .026998	 .022692	 .005819	 .009606	 .008943	 .008466	 .018302	 .019972	 .007819	 .013481	 .014632	 .034047	 .027709	 .009707	 .012404	 .011505	 .011436	 -36.907	 -27.692	 -10.989	 4.60318	 .083006	 -30.443	 -32.515	 18.0975	 -85.372	 12.9592	 -83.958	 30.1674	 13.9686	 13.0655	 269.991	 80.8900	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
