"  SAMPLE"	"  NUMBER"	" TAKEOFF"	"KILOVOLT"	" CURRENT"	"BEAMSIZE"	"    LINE"	"  Si WT%"	"  Na WT%"	"   F WT%"	"  Al WT%"	"  Ca WT%"	"  Nb WT%"	"  Sn WT%"	"   W WT%"	"  Ta WT%"	"  Ti WT%"	"  Cr WT%"	"  Mn WT%"	"  Fe WT%"	"   U WT%"	"  Pb WT%"	"  Th WT%"	"  Zr WT%"	"  Hf WT%"	"   O WT%"	"   TOTAL"	"    SiO2"	"    Na2O"	"       F"	"   Al2O3"	"     CaO"	"   Nb2O5"	"    SnO2"	"     WO3"	"   Ta2O5"	"    TiO2"	"   Cr2O3"	"     MnO"	"     FeO"	"     UO2"	"     PbO"	"    ThO2"	"    ZrO2"	"    HfO2"	"       O"	"   TOTAL"	"  Si AT%"	"  Na AT%"	"   F AT%"	"  Al AT%"	"  Ca AT%"	"  Nb AT%"	"  Sn AT%"	"   W AT%"	"  Ta AT%"	"  Ti AT%"	"  Cr AT%"	"  Mn AT%"	"  Fe AT%"	"   U AT%"	"  Pb AT%"	"  Th AT%"	"  Zr AT%"	"  Hf AT%"	"   O AT%"	"Si OXMOL%"	"Na OXMOL%"	"F OXMOL%"	"Al OXMOL%"	"Ca OXMOL%"	"Nb OXMOL%"	"Sn OXMOL%"	"W OXMOL%"	"Ta OXMOL%"	"Ti OXMOL%"	"Cr OXMOL%"	"Mn OXMOL%"	"Fe OXMOL%"	"U OXMOL%"	"Pb OXMOL%"	"Th OXMOL%"	"Zr OXMOL%"	"Hf OXMOL%"	"O OXMOL%"	"   TOTAL"	" FORMULA"	"   BASIS"	"Si FORMULA"	"Na FORMULA"	"F FORMULA"	"Al FORMULA"	"Ca FORMULA"	"Nb FORMULA"	"Sn FORMULA"	"W FORMULA"	"Ta FORMULA"	"Ti FORMULA"	"Cr FORMULA"	"Mn FORMULA"	"Fe FORMULA"	"U FORMULA"	"Pb FORMULA"	"Th FORMULA"	"Zr FORMULA"	"Hf FORMULA"	"O FORMULA"	"Si CDL99"	"Na CDL99"	" F CDL99"	"Al CDL99"	"Ca CDL99"	"Nb CDL99"	"Sn CDL99"	" W CDL99"	"Ta CDL99"	"Ti CDL99"	"Cr CDL99"	"Mn CDL99"	"Fe CDL99"	" U CDL99"	"Pb CDL99"	"Th CDL99"	"Zr CDL99"	"Hf CDL99"	"Si %ERR "	"Na %ERR "	" F %ERR "	"Al %ERR "	"Ca %ERR "	"Nb %ERR "	"Sn %ERR "	" W %ERR "	"Ta %ERR "	"Ti %ERR "	"Cr %ERR "	"Mn %ERR "	"Fe %ERR "	" U %ERR "	"Pb %ERR "	"Th %ERR "	"Zr %ERR "	"Hf %ERR "	"   X-POS"	"   Y-POS"	"   Z-POS"	" RELDIST"	"Si STD_NUM"	"Na STD_NUM"	"F STD_NUM"	"Al STD_NUM"	"Ca STD_NUM"	"Nb STD_NUM"	"Sn STD_NUM"	"W STD_NUM"	"Ta STD_NUM"	"Ti STD_NUM"	"Cr STD_NUM"	"Mn STD_NUM"	"Fe STD_NUM"	"U STD_NUM"	"Pb STD_NUM"	"Th STD_NUM"	"Zr STD_NUM"	"Hf STD_NUM"	"Si STD_NAM"	"Na STD_NAM"	"F STD_NAM"	"Al STD_NAM"	"Ca STD_NAM"	"Nb STD_NAM"	"Sn STD_NAM"	"W STD_NAM"	"Ta STD_NAM"	"Ti STD_NAM"	"Cr STD_NAM"	"Mn STD_NAM"	"Fe STD_NAM"	"U STD_NAM"	"Pb STD_NAM"	"Th STD_NAM"	"Zr STD_NAM"	"Hf STD_NAM"
"Bischoff_b1"	2	 40.0000	 20.0000	 40.0000	 .000000	89	 .000000	 .046676	 .000000	 .000000	 .000000	 .000000	 78.1197	 .036848	 .105042	 .534589	 .001979	 .010055	 .112443	 .004422	 .022135	 .017539	 .027458	 .046354	 21.5268	 100.612	 .000000	 .062919	 .000000	 .000000	 .000000	 .000000	 99.1815	 .046468	 .128263	 .891726	 .002893	 .012983	 .144658	 .005017	 .023845	 .019957	 .037091	 .054664	  .00000	 100.612	 .000000	 .100481	 .000000	 .000000	 .000000	 .000000	 32.5740	 .009919	 .028730	 .552344	 .001884	 .009058	 .099646	 .000919	 .005287	 .003741	 .014897	 .012853	 66.5862	 .000000	 .150654	 .000001	 .000000	 .000000	 .000000	 97.6784	 .029744	 .043076	 1.65629	 .002825	 .027161	 .298804	 .002757	 .015855	 .011217	 .044672	 .038541	 .000000	 100.000	 2.00000	O	 .000000	 .003018	 .000000	 .000000	 .000000	 .000000	 .978402	 .000298	 .000863	 .016590	 .000057	 .000272	 .002993	 .000028	 .000159	 .000112	 .000447	 .000386	 2.00000	 .006975	 .019174	 .077695	 .006292	 .002244	 .012614	 .007867	 .038491	 .032008	 .017071	 .011424	 .013475	 .012455	 .006986	 .060627	 .007380	 .011286	 .028212	 -34.936	 30.1235	 -1.8029	 -40.906	 -16.129	 -84.157	 .063794	 74.2437	 21.9920	 3.50483	 409.045	 95.7920	 8.66403	 111.477	 191.912	 29.8608	 29.7522	 43.4111	 -3.6591	 33.8615	 13.0515	 50.0049	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_b1"	2	 40.0000	 20.0000	 40.0000	 .000000	90	 .000000	 .022219	 .000000	 .000000	 .000000	 .000000	 78.3726	 .041732	 .095646	 .532608	 .006893	 .000000	 .075797	 .007849	 .015273	 .020447	 .023256	 .051448	 21.5730	 100.839	 .000000	 .029950	 .000000	 .000000	 .000000	 .000000	 99.5026	 .052627	 .116789	 .888421	 .010074	 .000000	 .097513	 .008905	 .016452	 .023266	 .031414	 .060672	 .000006	 100.839	 .000000	 .047757	 .000000	 .000000	 .000000	 .000000	 32.6292	 .011217	 .026120	 .549449	 .006550	 .000000	 .067067	 .001630	 .003642	 .004354	 .012598	 .014243	 66.6262	 .000000	 .071635	 .000001	 .000000	 .000000	 .000000	 97.8868	 .033649	 .039179	 1.64834	 .009826	 .000000	 .201200	 .004889	 .010927	 .013063	 .037793	 .042730	 .000000	 100.000	 2.00000	O	 .000000	 .001434	 .000000	 .000000	 .000000	 .000000	 .979469	 .000337	 .000784	 .016493	 .000197	 .000000	 .002013	 .000049	 .000109	 .000131	 .000378	 .000428	 2.00000	 .006977	 .019181	 .077746	 .006292	 .002245	 .012617	 .007868	 .038495	 .032011	 .017076	 .011427	 .013478	 .012457	 .006987	 .060631	 .007381	 .011287	 .028215	 -182.22	 62.0959	 -1.7363	 -46.663	 -17.221	 -274.60	 .063686	 65.6217	 24.1073	 3.51468	 118.236	 -100.77	 12.4637	 62.8985	 278.064	 25.6483	 35.0027	 39.1627	 -3.6641	 33.8612	 13.0515	 55.0036	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_b1"	2	 40.0000	 20.0000	 40.0000	 .000000	91	 .000000	 .063727	 .000000	 .000000	 .000000	 .002241	 78.9722	 .087192	 .081211	 .225484	 .011408	 .000000	 .079242	 .007226	 .000000	 .017848	 .015632	 .083764	 21.5581	 101.205	 .000000	 .085903	 .000000	 .000000	 .000000	 .003205	 100.264	 .109956	 .099163	 .376120	 .016674	 .000000	 .101945	 .008198	 .000000	 .020310	 .021116	 .098782	 .000010	 101.205	 .000000	 .136984	 .000000	 .000000	 .000000	 .001192	 32.8810	 .023437	 .022179	 .232629	 .010843	 .000000	 .070120	 .001500	 .000000	 .003801	 .008469	 .023192	 66.5847	 .000000	 .205499	 .000001	 .000000	 .000000	 .001788	 98.6536	 .070318	 .033272	 .697963	 .016266	 .000000	 .210383	 .004501	 .000000	 .011405	 .025409	 .069582	 .000000	 100.000	 2.00000	O	 .000000	 .004115	 .000000	 .000000	 .000000	 .000036	 .987643	 .000704	 .000666	 .006987	 .000326	 .000000	 .002106	 .000045	 .000000	 .000114	 .000254	 .000697	 2.00000	 .006988	 .019210	 .077865	 .006297	 .002248	 .012637	 .007879	 .038521	 .032034	 .017103	 .011437	 .013489	 .012466	 .006996	 .060664	 .007390	 .011302	 .028235	 -399.97	 22.3910	 -1.8220	 -36.689	 -21.491	 399.450	 .063457	 31.6966	 28.3252	 6.76877	 71.9096	 -55.536	 11.9646	 68.3938	 -330.40	 29.3856	 51.7867	 24.2497	 -3.6691	 33.8609	 13.0515	 60.0221	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_b1"	2	 40.0000	 20.0000	 40.0000	 .000000	92	 .001099	 .047632	 .000000	 .000000	 .000000	 .000000	 78.8494	 .066645	 .109170	 .231937	 .002945	 .010288	 .281209	 .007657	 .000000	 .018027	 .023926	 .065505	 21.5815	 101.297	 .002351	 .064207	 .000000	 .000000	 .000000	 .000000	 100.108	 .084045	 .133302	 .386885	 .004304	 .013284	 .361774	 .008686	 .000000	 .020513	 .032320	 .077249	 .000000	 101.297	 .001930	 .102207	 .000000	 .000000	 .000000	 .000000	 32.7723	 .017883	 .029763	 .238868	 .002794	 .009238	 .248400	 .001587	 .000000	 .003833	 .012939	 .018104	 66.5401	 .005779	 .153039	 .000001	 .000000	 .000000	 .000000	 98.1428	 .053552	 .044565	 .715334	 .004184	 .027665	 .743880	 .004752	 .000000	 .011477	 .038749	 .054217	 .000000	 100.000	 2.00000	O	 .000058	 .003072	 .000000	 .000000	 .000000	 .000000	 .985039	 .000537	 .000895	 .007180	 .000084	 .000278	 .007466	 .000048	 .000000	 .000115	 .000389	 .000544	 2.00000	 .006985	 .019203	 .077724	 .006296	 .002247	 .012631	 .007874	 .038509	 .032024	 .017088	 .011427	 .013481	 .012459	 .006993	 .060647	 .007386	 .011298	 .028226	 449.295	 29.5831	 -1.8691	 -283.97	 -10.408	 -126.90	 .063501	 41.2976	 21.1887	 6.61073	 275.325	 93.6874	 3.91371	 64.5274	 -267.20	 29.0827	 34.0732	 30.8699	 -3.6741	 33.8605	 13.0510	 65.0280	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_b1"	2	 40.0000	 20.0000	 40.0000	 .000000	93	 .001367	 .049506	 .000000	 .000000	 .000000	 .000000	 78.7687	 .059948	 .099827	 .235811	 .006197	 .007389	 .277676	 .016910	 .000000	 .016088	 .019292	 .063522	 21.5581	 101.180	 .002925	 .066733	 .000000	 .000000	 .000000	 .000000	 100.006	 .075599	 .121895	 .393346	 .009057	 .009541	 .357230	 .019184	 .000000	 .018307	 .026060	 .074910	 .000000	 101.180	 .002404	 .106341	 .000000	 .000000	 .000000	 .000000	 32.7734	 .016102	 .027244	 .243114	 .005886	 .006642	 .245539	 .003508	 .000000	 .003424	 .010444	 .017575	 66.5384	 .007200	 .159231	 .000001	 .000000	 .000000	 .000000	 98.1478	 .048223	 .040795	 .728064	 .008813	 .019891	 .735326	 .010506	 .000000	 .010254	 .031278	 .052632	 .000000	 100.000	 2.00000	O	 .000072	 .003196	 .000000	 .000000	 .000000	 .000000	 .985098	 .000484	 .000819	 .007307	 .000177	 .000200	 .007380	 .000105	 .000000	 .000103	 .000314	 .000528	 2.00000	 .006984	 .019203	 .077715	 .006297	 .002246	 .012630	 .007874	 .038508	 .032023	 .017088	 .011427	 .013481	 .012460	 .006992	 .060643	 .007386	 .011297	 .028225	 361.141	 28.5047	 -1.6695	 -260.84	 -18.738	 -95.135	 .063531	 45.8536	 23.1260	 6.52270	 131.395	 130.025	 3.95457	 29.3232	 -71.177	 32.5585	 42.0814	 31.8190	 -3.6790	 33.8602	 13.0510	 69.9378	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_b1"	2	 40.0000	 20.0000	 40.0000	 .000000	94	 .005325	 .038468	 .000000	 .000000	 .000000	 .000000	 78.9387	 .067204	 .071680	 .262970	 .000037	 .000000	 .164903	 .011975	 .011680	 .021975	 .023057	 .059598	 21.5827	 101.260	 .011393	 .051853	 .000000	 .000000	 .000000	 .000000	 100.221	 .084750	 .087525	 .438649	 .000054	 .000000	 .212147	 .013585	 .012582	 .025005	 .031145	 .070282	 -.00001	 101.260	 .009359	 .082594	 .000000	 .000000	 .000000	 .000000	 32.8296	 .018044	 .019554	 .270995	 .000035	 .000000	 .145754	 .002483	 .002783	 .004675	 .012477	 .016482	 66.5851	 .028053	 .123777	 .000001	 .000000	 .000000	 .000000	 98.3990	 .054081	 .029304	 .812243	 .000053	 .000000	 .436861	 .007443	 .008341	 .014011	 .037396	 .049400	 .000000	 100.000	 2.00000	O	 .000281	 .002481	 .000000	 .000000	 .000000	 .000000	 .986095	 .000542	 .000587	 .008140	 .000001	 .000000	 .004378	 .000075	 .000084	 .000140	 .000375	 .000495	 2.00000	 .006984	 .019206	 .077797	 .006296	 .002247	 .012630	 .007875	 .038511	 .032026	 .017094	 .011431	 .013485	 .012462	 .006993	 .060649	 .007386	 .011296	 .028228	 93.0500	 36.3771	 -1.8173	 -43.443	 -14.984	 -366.50	 .063460	 40.9609	 32.0184	 5.97845	 21832.0	 -68.950	 6.15824	 41.3322	 363.634	 23.8983	 35.3254	 33.8859	 -3.6840	 33.8599	 13.0510	 74.9563	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_b1"	2	 40.0000	 20.0000	 40.0000	 .000000	95	 .000000	 .028422	 .000000	 .000000	 .000000	 .000000	 78.9194	 .105023	 .072757	 .251771	 .000000	 .017085	 .225979	 .008335	 .000000	 .023307	 .034531	 .097292	 21.6027	 101.387	 .000000	 .038312	 .000000	 .000000	 .000000	 .000000	 100.197	 .132442	 .088841	 .419969	 .000000	 .022061	 .290721	 .009455	 .000000	 .026521	 .046644	 .114735	  .00000	 101.387	 .000000	 .060962	 .000000	 .000000	 .000000	 .000000	 32.7875	 .028168	 .019827	 .259184	 .000000	 .015335	 .199529	 .001727	 .000000	 .004953	 .018666	 .026878	 66.5773	 .000000	 .091308	 .000001	 .000000	 .000000	 .000000	 98.2181	 .084380	 .029697	 .776411	 .000000	 .045938	 .597709	 .005172	 .000000	 .014837	 .055916	 .080517	 .000000	 100.000	 2.00000	O	 .000000	 .001831	 .000000	 .000000	 .000000	 .000000	 .984946	 .000846	 .000596	 .007786	 .000000	 .000461	 .005994	 .000052	 .000000	 .000149	 .000561	 .000807	 2.00000	 .006986	 .019205	 .077778	 .006296	 .002247	 .012634	 .007877	 .038514	 .032028	 .017092	 .011430	 .013484	 .012461	 .006995	 .060654	 .007388	 .011300	 .028229	 -61.660	 48.8436	 -1.7998	 -98.570	 -15.947	 -87.854	 .063476	 26.3964	 31.5532	 6.18887	 -76.343	 56.8464	 4.69531	 59.3105	 -230.71	 22.5511	 23.8331	 20.9380	 -3.6890	 33.8596	 13.0510	 79.9555	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_b1"	2	 40.0000	 20.0000	 40.0000	 .000000	96	 .000000	 .052895	 .000000	 .000000	 .000000	 .000000	 78.6510	 .097826	 .100519	 .247024	 .000000	 .000000	 .343607	 .006977	 .000000	 .019269	 .041140	 .067585	 21.5649	 101.193	 .000000	 .071301	 .000000	 .000000	 .000000	 .000000	 99.8560	 .123367	 .122740	 .412050	 .000000	 .000000	 .442049	 .007915	 .000000	 .021926	 .055571	 .079701	  .00000	 101.193	 .000000	 .113556	 .000000	 .000000	 .000000	 .000000	 32.7061	 .026262	 .027418	 .254532	 .000000	 .000000	 .303669	 .001447	 .000000	 .004099	 .022259	 .018688	 66.5220	 .000000	 .169956	 .000001	 .000000	 .000000	 .000000	 97.9004	 .078612	 .041036	 .761900	 .000000	 .000000	 .908984	 .004330	 .000000	 .012268	 .066629	 .055941	 .000000	 100.000	 2.00000	O	 .000000	 .003414	 .000000	 .000000	 .000000	 .000000	 .983317	 .000790	 .000824	 .007653	 .000000	 .000000	 .009130	 .000043	 .000000	 .000123	 .000669	 .000562	 2.00000	 .006982	 .019195	 .077667	 .006295	 .002246	 .012629	 .007873	 .038502	 .032018	 .017081	 .011423	 .013478	 .012456	 .006992	 .060640	 .007386	 .011297	 .028221	 -198.62	 26.7370	 -1.7791	 -224.04	 -26.962	 -148.50	 .063581	 28.2927	 22.9664	 6.28093	 -147.85	 -96.249	 3.32777	 70.7865	 -2433.5	 27.2205	 20.1128	 29.9293	 -3.6940	 33.8592	 13.0510	 84.9819	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_b1"	2	 40.0000	 20.0000	 40.0000	 .000000	97	 .000000	 .024256	 .000000	 .000000	 .000000	 .000399	 78.9668	 .055343	 .105564	 .180886	 .006973	 .016251	 .095532	 .012918	 .004670	 .014032	 .001502	 .060180	 21.5081	 101.053	 .000000	 .032696	 .000000	 .000000	 .000000	 .000571	 100.257	 .069793	 .128899	 .301729	 .010192	 .020984	 .122901	 .014655	 .005030	 .015967	 .002029	 .070970	 -.00001	 101.053	 .000000	 .052284	 .000000	 .000000	 .000000	 .000213	 32.9704	 .014917	 .028910	 .187139	 .006646	 .014659	 .084770	 .002689	 .001117	 .002997	 .000816	 .016708	 66.6157	 .000000	 .078410	 .000001	 .000000	 .000000	 .000319	 98.8907	 .044743	 .043357	 .561300	 .009967	 .043968	 .254257	 .008067	 .003350	 .008988	 .002447	 .050115	 .000000	 100.000	 2.00000	O	 .000000	 .001570	 .000000	 .000000	 .000000	 .000006	 .989869	 .000448	 .000868	 .005618	 .000200	 .000440	 .002545	 .000081	 .000034	 .000090	 .000024	 .000502	 2.00000	 .006988	 .019218	 .077887	 .006297	 .002248	 .012635	 .007877	 .038516	 .032030	 .017104	 .011436	 .013488	 .012464	 .006995	 .060650	 .007388	 .011300	 .028231	 -83.574	 57.0823	 -1.7721	 -27.032	 -32.348	 2237.58	 .063436	 49.6347	 21.8997	 8.12094	 116.974	 59.7290	 10.0616	 38.3407	 909.232	 37.3104	 532.035	 33.5664	 -3.6990	 33.8589	 13.0510	 89.9811	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_b1"	2	 40.0000	 20.0000	 40.0000	 .000000	98	 .005617	 .049134	 .000000	 .000000	 .000000	 .000000	 78.8932	 .071049	 .084894	 .102979	 .000000	 .011136	 .277717	 .006767	 .028553	 .023338	 .000000	 .074245	 21.5025	 101.131	 .012016	 .066232	 .000000	 .000000	 .000000	 .000000	 100.164	 .089598	 .103660	 .171776	 .000000	 .014379	 .357282	 .007677	 .030758	 .026557	 .000000	 .087556	 .000006	 101.131	 .009901	 .105813	 .000000	 .000000	 .000000	 .000000	 32.9091	 .019133	 .023228	 .106440	 .000000	 .010035	 .246203	 .001407	 .006823	 .004980	 .000000	 .020594	 66.5363	 .029644	 .158406	 .000001	 .000000	 .000000	 .000000	 98.5328	 .057286	 .034773	 .318691	 .000000	 .030047	 .737153	 .004214	 .020429	 .014910	 .000000	 .061661	 .000000	 100.000	 2.00000	O	 .000298	 .003181	 .000000	 .000000	 .000000	 .000000	 .989208	 .000575	 .000698	 .003199	 .000000	 .000302	 .007401	 .000042	 .000205	 .000150	 .000000	 .000619	 2.00000	 .006988	 .019216	 .077779	 .006297	 .002247	 .012636	 .007877	 .038512	 .032026	 .017097	 .011429	 .013484	 .012461	 .006995	 .060646	 .007388	 .011300	 .028228	 88.2965	 28.7294	 -1.8421	 -80.466	 -19.468	 -57.519	 .063469	 38.7719	 27.1106	 13.2326	 -243.29	 86.6533	 3.95387	 73.0135	 148.869	 22.5207	 -322.61	 27.2925	 -3.7040	 33.8586	 13.0510	 94.9894	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_b1"	2	 40.0000	 20.0000	 40.0000	 .000000	99	 .000767	 .040377	 .000000	 .000000	 .000000	 .005430	 78.9837	 .059637	 .070465	 .110287	 .000000	 .023301	 .238983	 .004491	 .000000	 .022760	 .012035	 .072443	 21.5131	 101.158	 .001641	 .054427	 .000000	 .000000	 .000000	 .007768	 100.279	 .075207	 .086042	 .183965	 .000000	 .030088	 .307450	 .005094	 .000000	 .025899	 .016257	 .085430	  .00000	 101.158	 .001352	 .086933	 .000000	 .000000	 .000000	 .002893	 32.9397	 .016056	 .019276	 .113968	 .000000	 .020995	 .211818	 .000934	 .000000	 .004855	 .006531	 .020090	 66.5546	 .004048	 .130175	 .000001	 .000000	 .000000	 .004332	 98.6489	 .048086	 .028864	 .341317	 .000000	 .062875	 .634359	 .002797	 .000000	 .014541	 .019558	 .060166	 .000000	 100.000	 2.00000	O	 .000041	 .002612	 .000000	 .000000	 .000000	 .000087	 .989853	 .000483	 .000579	 .003425	 .000000	 .000631	 .006365	 .000028	 .000000	 .000146	 .000196	 .000604	 2.00000	 .006987	 .019215	 .077783	 .006297	 .002247	 .012632	 .007875	 .038507	 .032023	 .017096	 .011429	 .013483	 .012460	 .006993	 .060636	 .007386	 .011297	 .028225	 643.765	 34.7249	 -1.9147	 -66.163	 -120.33	 165.199	 .063425	 46.0883	 32.5586	 12.4485	 -387.92	 41.9611	 4.47879	 109.891	 -159.41	 23.0817	 67.0223	 27.9573	 -3.7090	 33.8583	 13.0505	 100.009	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_b1"	2	 40.0000	 20.0000	 40.0000	 .000000	100	 .000043	 .060668	 .000000	 .000000	 .000000	 .000000	 78.8970	 .115868	 .092433	 .120689	 .000000	 .012462	 .227232	 .002248	 .003020	 .015701	 .030717	 .075340	 21.5196	 101.173	 .000092	 .081780	 .000000	 .000000	 .000000	 .000000	 100.169	 .146119	 .112866	 .201316	 .000000	 .016091	 .292333	 .002551	 .003253	 .017866	 .041492	 .088847	 .000000	 101.173	 .000076	 .130564	 .000000	 .000000	 .000000	 .000000	 32.8887	 .031182	 .025274	 .124661	 .000000	 .011223	 .201312	 .000467	 .000721	 .003348	 .016661	 .020884	 66.5449	 .000227	 .195589	 .000001	 .000000	 .000000	 .000000	 98.5366	 .093422	 .037861	 .373492	 .000000	 .033624	 .603142	 .001400	 .002161	 .010030	 .049916	 .062569	 .000000	 100.000	 2.00000	O	 .000002	 .003924	 .000000	 .000000	 .000000	 .000000	 .988467	 .000937	 .000760	 .003747	 .000000	 .000337	 .006050	 .000014	 .000022	 .000101	 .000501	 .000628	 2.00000	 .006986	 .019207	 .077780	 .006295	 .002247	 .012636	 .007877	 .038506	 .032022	 .017095	 .011428	 .013482	 .012459	 .006995	 .060640	 .007388	 .011300	 .028224	 11469.7	 23.4618	 -1.8809	 -52.532	 -14.307	 -3157.6	 .063465	 23.9683	 24.9352	 11.4941	 -118.60	 77.5342	 4.67220	 219.333	 1405.69	 33.3678	 26.7035	 26.8985	 -3.7140	 33.8580	 13.0505	 105.007	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
